GENERATION_PROJECT,timepoint,gen_max_capacity_factor
PV-ATLANTICO,444,0.840913598
PV-ATLANTICO,445,0.830439343
PV-ATLANTICO,446,0.78073867
PV-ATLANTICO,447,0.68931946
PV-ATLANTICO,448,0.535807518
PV-ATLANTICO,449,0.311500068
PV-ATLANTICO,450,0.048229595
PV-ATLANTICO,451,0
PV-ATLANTICO,452,0
PV-ATLANTICO,453,0
PV-ATLANTICO,454,0
PV-ATLANTICO,455,0
PV-ATLANTICO,456,0
PV-ATLANTICO,457,0
PV-ATLANTICO,458,0
PV-ATLANTICO,459,0
PV-ATLANTICO,460,0
PV-ATLANTICO,461,0
PV-ATLANTICO,462,0
PV-ATLANTICO,463,0.080833942
PV-ATLANTICO,464,0.367014814
PV-ATLANTICO,465,0.592704452
PV-ATLANTICO,466,0.734693027
PV-ATLANTICO,467,0.802360365
PV-ATLANTICO,468,0.823119331
PV-ATLANTICO,469,0.812187424
PV-ATLANTICO,470,0.757756316
PV-ATLANTICO,471,0.655223992
PV-ATLANTICO,472,0.493112563
PV-ATLANTICO,473,0.269114122
PV-ATLANTICO,474,0.04096641
PV-ATLANTICO,475,0
PV-ATLANTICO,476,0
PV-ATLANTICO,477,0
PV-ATLANTICO,478,0
PV-ATLANTICO,479,0
PV-ATLANTICO,480,0
PV-ATLANTICO,481,0
PV-ATLANTICO,482,0
PV-ATLANTICO,483,0
PV-ATLANTICO,484,0
PV-ATLANTICO,485,0
PV-ATLANTICO,486,0
PV-ATLANTICO,487,0.093534263
PV-ATLANTICO,488,0.395539275
PV-ATLANTICO,489,0.639580407
PV-ATLANTICO,490,0.781697396
PV-ATLANTICO,491,0.843126747
PV-ATLANTICO,492,0.867879757
PV-ATLANTICO,493,0.854001914
PV-ATLANTICO,494,0.811008419
PV-ATLANTICO,495,0.720842281
PV-ATLANTICO,496,0.563387899
PV-ATLANTICO,497,0.32900023
PV-ATLANTICO,498,0.054700512
PV-ATLANTICO,499,0
PV-ATLANTICO,500,0
PV-ATLANTICO,501,0
PV-ATLANTICO,502,0
PV-ATLANTICO,503,0
PV-ATLANTICO,504,0
PV-ATLANTICO,505,0
PV-ATLANTICO,506,0
PV-ATLANTICO,507,0
PV-ATLANTICO,508,0
PV-ATLANTICO,509,0
PV-ATLANTICO,510,0
PV-ATLANTICO,511,0.103780532
PV-ATLANTICO,512,0.426044864
PV-ATLANTICO,513,0.671382021
PV-ATLANTICO,514,0.809614864
PV-ATLANTICO,515,0.866469136
PV-ATLANTICO,516,0.880505434
PV-ATLANTICO,517,0.865142194
PV-ATLANTICO,518,0.816872291
PV-ATLANTICO,519,0.723441003
PV-ATLANTICO,520,0.563036698
PV-ATLANTICO,521,0.332557044
PV-ATLANTICO,522,0.054555993
PV-ATLANTICO,523,0
PV-ATLANTICO,524,0
PV-ATLANTICO,525,0
PV-ATLANTICO,526,0
PV-ATLANTICO,527,0
PV-ATLANTICO,528,0
PV-ATLANTICO,529,0
PV-ATLANTICO,530,0
PV-ATLANTICO,531,0
PV-ATLANTICO,532,0
PV-ATLANTICO,533,0
PV-ATLANTICO,534,0
PV-ATLANTICO,535,0.090150407
PV-ATLANTICO,536,0.389031064
PV-ATLANTICO,537,0.60822861
PV-ATLANTICO,538,0.745566456
PV-ATLANTICO,539,0.820192025
PV-ATLANTICO,540,0.840913598
PV-ATLANTICO,541,0.830439343
PV-ATLANTICO,542,0.78073867
PV-ATLANTICO,543,0.68931946
PV-ATLANTICO,544,0.535807518
PV-ATLANTICO,545,0.311500068
PV-ATLANTICO,546,0.048229595
PV-ATLANTICO,547,0
PV-ATLANTICO,548,0
PV-ATLANTICO,549,0
PV-ATLANTICO,550,0
PV-ATLANTICO,551,0
PV-ATLANTICO,552,0
PV-ATLANTICO,553,0
PV-ATLANTICO,554,0
PV-ATLANTICO,555,0
PV-ATLANTICO,556,0
PV-ATLANTICO,557,0
PV-ATLANTICO,558,0
PV-ATLANTICO,559,0.080833942
PV-ATLANTICO,560,0.367014814
PV-ATLANTICO,561,0.592704452
PV-ATLANTICO,562,0.734693027
PV-ATLANTICO,563,0.802360365
PV-ATLANTICO,564,0.823119331
PV-ATLANTICO,565,0.812187424
PV-ATLANTICO,566,0.757756316
PV-ATLANTICO,567,0.655223992
PV-ATLANTICO,568,0.493112563
PV-ATLANTICO,569,0.269114122
PV-ATLANTICO,570,0.04096641
PV-ATLANTICO,571,0
PV-ATLANTICO,572,0
PV-ATLANTICO,573,0
PV-ATLANTICO,574,0
PV-ATLANTICO,575,0
PV-ATLANTICO,576,0
PV-COR-SUC,1,0
PV-COR-SUC,2,0
PV-COR-SUC,3,0
PV-COR-SUC,4,0
PV-COR-SUC,5,0
PV-COR-SUC,6,0
PV-COR-SUC,7,0.093534263
PV-COR-SUC,8,0.395539275
PV-COR-SUC,9,0.639580407
PV-COR-SUC,10,0.781697396
PV-COR-SUC,11,0.843126747
PV-COR-SUC,12,0.867879757
PV-COR-SUC,13,0.854001914
PV-COR-SUC,14,0.811008419
PV-COR-SUC,15,0.720842281
PV-COR-SUC,16,0.563387899
PV-COR-SUC,17,0.32900023
PV-COR-SUC,18,0.054700512
PV-COR-SUC,19,0
PV-COR-SUC,20,0
PV-COR-SUC,21,0
PV-COR-SUC,22,0
PV-COR-SUC,23,0
PV-COR-SUC,24,0
PV-COR-SUC,25,0
PV-COR-SUC,26,0
PV-COR-SUC,27,0
PV-COR-SUC,28,0
PV-COR-SUC,29,0
PV-COR-SUC,30,0
PV-COR-SUC,31,0.103780532
PV-COR-SUC,32,0.426044864
PV-COR-SUC,33,0.671382021
PV-COR-SUC,34,0.809614864
PV-COR-SUC,35,0.866469136
PV-COR-SUC,36,0.880505434
PV-COR-SUC,37,0.865142194
PV-COR-SUC,38,0.816872291
PV-COR-SUC,39,0.723441003
PV-COR-SUC,40,0.563036698
PV-COR-SUC,41,0.332557044
PV-COR-SUC,42,0.054555993
PV-COR-SUC,43,0
PV-COR-SUC,44,0
PV-COR-SUC,45,0
PV-COR-SUC,46,0
PV-COR-SUC,47,0
PV-COR-SUC,48,0
PV-COR-SUC,49,0
PV-COR-SUC,50,0
PV-COR-SUC,51,0
PV-COR-SUC,52,0
PV-COR-SUC,53,0
PV-COR-SUC,54,0
PV-COR-SUC,55,0.090150407
PV-COR-SUC,56,0.389031064
PV-COR-SUC,57,0.60822861
PV-COR-SUC,58,0.745566456
PV-COR-SUC,59,0.820192025
PV-COR-SUC,60,0.840913598
PV-COR-SUC,61,0.830439343
PV-COR-SUC,62,0.78073867
PV-COR-SUC,63,0.68931946
PV-COR-SUC,64,0.535807518
PV-COR-SUC,65,0.311500068
PV-COR-SUC,66,0.048229595
PV-COR-SUC,67,0
PV-COR-SUC,68,0
PV-COR-SUC,69,0
PV-COR-SUC,70,0
PV-COR-SUC,71,0
PV-COR-SUC,72,0
PV-COR-SUC,73,0
PV-COR-SUC,74,0
PV-COR-SUC,75,0
PV-COR-SUC,76,0
PV-COR-SUC,77,0
PV-COR-SUC,78,0
PV-COR-SUC,79,0.080833942
PV-COR-SUC,80,0.367014814
PV-COR-SUC,81,0.592704452
PV-COR-SUC,82,0.734693027
PV-COR-SUC,83,0.802360365
PV-COR-SUC,84,0.823119331
PV-COR-SUC,85,0.812187424
PV-COR-SUC,86,0.757756316
PV-COR-SUC,87,0.655223992
PV-COR-SUC,88,0.493112563
PV-COR-SUC,89,0.269114122
PV-COR-SUC,90,0.04096641
PV-COR-SUC,91,0
PV-COR-SUC,92,0
PV-COR-SUC,93,0
PV-COR-SUC,94,0
PV-COR-SUC,95,0
PV-COR-SUC,96,0
PV-COR-SUC,97,0
PV-COR-SUC,98,0
PV-COR-SUC,99,0
PV-COR-SUC,100,0
PV-COR-SUC,101,0
PV-COR-SUC,102,0
PV-COR-SUC,103,0.093534263
PV-COR-SUC,104,0.395539275
PV-COR-SUC,105,0.639580407
PV-COR-SUC,106,0.781697396
PV-COR-SUC,107,0.843126747
PV-COR-SUC,108,0.867879757
PV-COR-SUC,109,0.854001914
PV-COR-SUC,110,0.811008419
PV-COR-SUC,111,0.720842281
PV-COR-SUC,112,0.563387899
PV-COR-SUC,113,0.32900023
PV-COR-SUC,114,0.054700512
PV-COR-SUC,115,0
PV-COR-SUC,116,0
PV-COR-SUC,117,0
PV-COR-SUC,118,0
PV-COR-SUC,119,0
PV-COR-SUC,120,0
PV-COR-SUC,121,0
PV-COR-SUC,122,0
PV-COR-SUC,123,0
PV-COR-SUC,124,0
PV-COR-SUC,125,0
PV-COR-SUC,126,0
PV-COR-SUC,127,0.103780532
PV-COR-SUC,128,0.426044864
PV-COR-SUC,129,0.671382021
PV-COR-SUC,130,0.809614864
PV-COR-SUC,131,0.866469136
PV-COR-SUC,132,0.880505434
PV-COR-SUC,133,0.865142194
PV-COR-SUC,134,0.816872291
PV-COR-SUC,135,0.723441003
PV-COR-SUC,136,0.563036698
PV-COR-SUC,137,0.332557044
PV-COR-SUC,138,0.054555993
PV-COR-SUC,139,0
PV-COR-SUC,140,0
PV-COR-SUC,141,0
PV-COR-SUC,142,0
PV-COR-SUC,143,0
PV-COR-SUC,144,0
PV-COR-SUC,145,0
PV-COR-SUC,146,0
PV-COR-SUC,147,0
PV-COR-SUC,148,0
PV-COR-SUC,149,0
PV-COR-SUC,150,0
PV-COR-SUC,151,0.090150407
PV-COR-SUC,152,0.389031064
PV-COR-SUC,153,0.60822861
PV-COR-SUC,154,0.745566456
PV-COR-SUC,155,0.820192025
PV-COR-SUC,156,0.840913598
PV-COR-SUC,157,0.830439343
PV-COR-SUC,158,0.78073867
PV-COR-SUC,159,0.68931946
PV-COR-SUC,160,0.535807518
PV-COR-SUC,161,0.311500068
PV-COR-SUC,162,0.048229595
PV-COR-SUC,163,0
PV-COR-SUC,164,0
PV-COR-SUC,165,0
PV-COR-SUC,166,0
PV-COR-SUC,167,0
PV-COR-SUC,168,0
PV-COR-SUC,169,0
PV-COR-SUC,170,0
PV-COR-SUC,171,0
PV-COR-SUC,172,0
PV-COR-SUC,173,0
PV-COR-SUC,174,0
PV-COR-SUC,175,0.080833942
PV-COR-SUC,176,0.367014814
PV-COR-SUC,177,0.592704452
PV-COR-SUC,178,0.734693027
PV-COR-SUC,179,0.802360365
PV-COR-SUC,180,0.823119331
PV-COR-SUC,181,0.812187424
PV-COR-SUC,182,0.757756316
PV-COR-SUC,183,0.655223992
PV-COR-SUC,184,0.493112563
PV-COR-SUC,185,0.269114122
PV-COR-SUC,186,0.04096641
PV-COR-SUC,187,0
PV-COR-SUC,188,0
PV-COR-SUC,189,0
PV-COR-SUC,190,0
PV-COR-SUC,191,0
PV-COR-SUC,192,0
PV-COR-SUC,193,0
PV-COR-SUC,194,0
PV-COR-SUC,195,0
PV-COR-SUC,196,0
PV-COR-SUC,197,0
PV-COR-SUC,198,0
PV-COR-SUC,199,0.093534263
PV-COR-SUC,200,0.395539275
PV-COR-SUC,201,0.639580407
PV-COR-SUC,202,0.781697396
PV-COR-SUC,203,0.843126747
PV-COR-SUC,204,0.867879757
PV-COR-SUC,205,0.854001914
PV-COR-SUC,206,0.811008419
PV-COR-SUC,207,0.720842281
PV-COR-SUC,208,0.563387899
PV-COR-SUC,209,0.32900023
PV-COR-SUC,210,0.054700512
PV-COR-SUC,211,0
PV-COR-SUC,212,0
PV-COR-SUC,213,0
PV-COR-SUC,214,0
PV-COR-SUC,215,0
PV-COR-SUC,216,0
PV-COR-SUC,217,0
PV-COR-SUC,218,0
PV-COR-SUC,219,0
PV-COR-SUC,220,0
PV-COR-SUC,221,0
PV-COR-SUC,222,0
PV-COR-SUC,223,0.103780532
PV-COR-SUC,224,0.426044864
PV-COR-SUC,225,0.671382021
PV-COR-SUC,226,0.809614864
PV-COR-SUC,227,0.866469136
PV-COR-SUC,228,0.880505434
PV-COR-SUC,229,0.865142194
PV-COR-SUC,230,0.816872291
PV-COR-SUC,231,0.723441003
PV-COR-SUC,232,0.563036698
PV-COR-SUC,233,0.332557044
PV-COR-SUC,234,0.054555993
PV-COR-SUC,235,0
PV-COR-SUC,236,0
PV-COR-SUC,237,0
PV-COR-SUC,238,0
PV-COR-SUC,239,0
PV-COR-SUC,240,0
PV-COR-SUC,241,0
PV-COR-SUC,242,0
PV-COR-SUC,243,0
PV-COR-SUC,244,0
PV-COR-SUC,245,0
PV-COR-SUC,246,0
PV-COR-SUC,247,0.090150407
PV-COR-SUC,248,0.389031064
PV-COR-SUC,249,0.60822861
PV-COR-SUC,250,0.745566456
PV-COR-SUC,251,0.820192025
PV-COR-SUC,252,0.840913598
PV-COR-SUC,253,0.830439343
PV-COR-SUC,254,0.78073867
PV-COR-SUC,255,0.68931946
PV-COR-SUC,256,0.535807518
PV-COR-SUC,257,0.311500068
PV-COR-SUC,258,0.048229595
PV-COR-SUC,259,0
PV-COR-SUC,260,0
PV-COR-SUC,261,0
PV-COR-SUC,262,0
PV-COR-SUC,263,0
PV-COR-SUC,264,0
PV-COR-SUC,265,0
PV-COR-SUC,266,0
PV-COR-SUC,267,0
PV-COR-SUC,268,0
PV-COR-SUC,269,0
PV-COR-SUC,270,0
PV-COR-SUC,271,0.080833942
PV-COR-SUC,272,0.367014814
PV-COR-SUC,273,0.592704452
PV-COR-SUC,274,0.734693027
PV-COR-SUC,275,0.802360365
PV-COR-SUC,276,0.823119331
PV-COR-SUC,277,0.812187424
PV-COR-SUC,278,0.757756316
PV-COR-SUC,279,0.655223992
PV-COR-SUC,280,0.493112563
PV-COR-SUC,281,0.269114122
PV-COR-SUC,282,0.04096641
PV-COR-SUC,283,0
PV-COR-SUC,284,0
PV-COR-SUC,285,0
PV-COR-SUC,286,0
PV-COR-SUC,287,0
PV-COR-SUC,288,0
PV-COR-SUC,289,0
PV-COR-SUC,290,0
PV-COR-SUC,291,0
PV-COR-SUC,292,0
PV-COR-SUC,293,0
PV-COR-SUC,294,0
PV-COR-SUC,295,0.093534263
PV-COR-SUC,296,0.395539275
PV-COR-SUC,297,0.639580407
PV-COR-SUC,298,0.781697396
PV-COR-SUC,299,0.843126747
PV-COR-SUC,300,0.867879757
PV-COR-SUC,301,0.854001914
PV-COR-SUC,302,0.811008419
PV-COR-SUC,303,0.720842281
PV-COR-SUC,304,0.563387899
PV-COR-SUC,305,0.32900023
PV-COR-SUC,306,0.054700512
PV-COR-SUC,307,0
PV-COR-SUC,308,0
PV-COR-SUC,309,0
PV-COR-SUC,310,0
PV-COR-SUC,311,0
PV-COR-SUC,312,0
PV-COR-SUC,313,0
PV-COR-SUC,314,0
PV-COR-SUC,315,0
PV-COR-SUC,316,0
PV-COR-SUC,317,0
PV-COR-SUC,318,0
PV-COR-SUC,319,0.103780532
PV-COR-SUC,320,0.426044864
PV-COR-SUC,321,0.671382021
PV-COR-SUC,322,0.809614864
PV-COR-SUC,323,0.866469136
PV-COR-SUC,324,0.880505434
PV-COR-SUC,325,0.865142194
PV-COR-SUC,326,0.816872291
PV-COR-SUC,327,0.723441003
PV-COR-SUC,328,0.563036698
PV-COR-SUC,329,0.332557044
PV-COR-SUC,330,0.054555993
PV-COR-SUC,331,0
PV-COR-SUC,332,0
PV-COR-SUC,333,0
PV-COR-SUC,334,0
PV-COR-SUC,335,0
PV-COR-SUC,336,0
PV-COR-SUC,337,0
PV-COR-SUC,338,0
PV-COR-SUC,339,0
PV-COR-SUC,340,0
PV-COR-SUC,341,0
PV-COR-SUC,342,0
PV-COR-SUC,343,0.090150407
PV-COR-SUC,344,0.389031064
PV-COR-SUC,345,0.60822861
PV-COR-SUC,346,0.745566456
PV-COR-SUC,347,0.820192025
PV-COR-SUC,348,0.840913598
PV-COR-SUC,349,0.830439343
PV-COR-SUC,350,0.78073867
PV-COR-SUC,351,0.68931946
PV-COR-SUC,352,0.535807518
PV-COR-SUC,353,0.311500068
PV-COR-SUC,354,0.048229595
PV-COR-SUC,355,0
PV-COR-SUC,356,0
PV-COR-SUC,357,0
PV-COR-SUC,358,0
PV-COR-SUC,359,0
PV-COR-SUC,360,0
PV-COR-SUC,361,0
PV-COR-SUC,362,0
PV-COR-SUC,363,0
PV-COR-SUC,364,0
PV-COR-SUC,365,0
PV-COR-SUC,366,0
PV-COR-SUC,367,0.080833942
PV-COR-SUC,368,0.367014814
PV-COR-SUC,369,0.592704452
PV-COR-SUC,370,0.734693027
PV-COR-SUC,371,0.802360365
PV-COR-SUC,372,0.823119331
PV-COR-SUC,373,0.812187424
PV-COR-SUC,374,0.757756316
PV-COR-SUC,375,0.655223992
PV-COR-SUC,376,0.493112563
PV-COR-SUC,377,0.269114122
PV-COR-SUC,378,0.04096641
PV-COR-SUC,379,0
PV-COR-SUC,380,0
PV-COR-SUC,381,0
PV-COR-SUC,382,0
PV-COR-SUC,383,0
PV-COR-SUC,384,0
PV-COR-SUC,385,0
PV-COR-SUC,386,0
PV-COR-SUC,387,0
PV-COR-SUC,388,0
PV-COR-SUC,389,0
PV-COR-SUC,390,0
PV-COR-SUC,391,0.093534263
PV-COR-SUC,392,0.395539275
PV-COR-SUC,393,0.639580407
PV-COR-SUC,394,0.781697396
PV-COR-SUC,395,0.843126747
PV-COR-SUC,396,0.867879757
PV-COR-SUC,397,0.854001914
PV-COR-SUC,398,0.811008419
PV-COR-SUC,399,0.720842281
PV-COR-SUC,400,0.563387899
PV-COR-SUC,401,0.32900023
PV-COR-SUC,402,0.054700512
PV-COR-SUC,403,0
PV-COR-SUC,404,0
PV-COR-SUC,405,0
PV-COR-SUC,406,0
PV-COR-SUC,407,0
PV-COR-SUC,408,0
PV-COR-SUC,409,0
PV-COR-SUC,410,0
PV-COR-SUC,411,0
PV-COR-SUC,412,0
PV-COR-SUC,413,0
PV-COR-SUC,414,0
PV-COR-SUC,415,0.103780532
PV-COR-SUC,416,0.426044864
PV-COR-SUC,417,0.671382021
PV-COR-SUC,418,0.809614864
PV-COR-SUC,419,0.866469136
PV-COR-SUC,420,0.880505434
PV-COR-SUC,421,0.865142194
PV-COR-SUC,422,0.816872291
PV-COR-SUC,423,0.723441003
PV-COR-SUC,424,0.563036698
PV-COR-SUC,425,0.332557044
PV-COR-SUC,426,0.054555993
PV-COR-SUC,427,0
PV-COR-SUC,428,0
PV-COR-SUC,429,0
PV-COR-SUC,430,0
PV-COR-SUC,431,0
PV-COR-SUC,432,0
PV-COR-SUC,433,0
PV-COR-SUC,434,0
PV-COR-SUC,435,0
PV-COR-SUC,436,0
PV-COR-SUC,437,0
PV-COR-SUC,438,0
PV-COR-SUC,439,0.090150407
PV-COR-SUC,440,0.389031064
PV-COR-SUC,441,0.60822861
PV-COR-SUC,442,0.745566456
PV-COR-SUC,443,0.820192025
PV-COR-SUC,444,0.840913598
PV-COR-SUC,445,0.830439343
PV-COR-SUC,446,0.78073867
PV-COR-SUC,447,0.68931946
PV-COR-SUC,448,0.535807518
PV-COR-SUC,449,0.311500068
PV-COR-SUC,450,0.048229595
PV-COR-SUC,451,0
PV-COR-SUC,452,0
PV-COR-SUC,453,0
PV-COR-SUC,454,0
PV-COR-SUC,455,0
PV-COR-SUC,456,0
PV-COR-SUC,457,0
PV-COR-SUC,458,0
PV-COR-SUC,459,0
PV-COR-SUC,460,0
PV-COR-SUC,461,0
PV-COR-SUC,462,0
PV-COR-SUC,463,0.080833942
PV-COR-SUC,464,0.367014814
PV-COR-SUC,465,0.592704452
PV-COR-SUC,466,0.734693027
PV-COR-SUC,467,0.802360365
PV-COR-SUC,468,0.823119331
PV-COR-SUC,469,0.812187424
PV-COR-SUC,470,0.757756316
PV-COR-SUC,471,0.655223992
PV-COR-SUC,472,0.493112563
PV-COR-SUC,473,0.269114122
PV-COR-SUC,474,0.04096641
PV-COR-SUC,475,0
PV-COR-SUC,476,0
PV-COR-SUC,477,0
PV-COR-SUC,478,0
PV-COR-SUC,479,0
PV-COR-SUC,480,0
PV-COR-SUC,481,0
PV-COR-SUC,482,0
PV-COR-SUC,483,0
PV-COR-SUC,484,0
PV-COR-SUC,485,0
PV-COR-SUC,486,0
PV-COR-SUC,487,0.093534263
PV-COR-SUC,488,0.395539275
PV-COR-SUC,489,0.639580407
PV-COR-SUC,490,0.781697396
PV-COR-SUC,491,0.843126747
PV-COR-SUC,492,0.867879757
PV-COR-SUC,493,0.854001914
PV-COR-SUC,494,0.811008419
PV-COR-SUC,495,0.720842281
PV-COR-SUC,496,0.563387899
PV-COR-SUC,497,0.32900023
PV-COR-SUC,498,0.054700512
PV-COR-SUC,499,0
PV-COR-SUC,500,0
PV-COR-SUC,501,0
PV-COR-SUC,502,0
PV-COR-SUC,503,0
PV-COR-SUC,504,0
PV-COR-SUC,505,0
PV-COR-SUC,506,0
PV-COR-SUC,507,0
PV-COR-SUC,508,0
PV-COR-SUC,509,0
PV-COR-SUC,510,0
PV-COR-SUC,511,0.103780532
PV-COR-SUC,512,0.426044864
PV-COR-SUC,513,0.671382021
PV-COR-SUC,514,0.809614864
PV-COR-SUC,515,0.866469136
PV-COR-SUC,516,0.880505434
PV-COR-SUC,517,0.865142194
PV-COR-SUC,518,0.816872291
PV-COR-SUC,519,0.723441003
PV-COR-SUC,520,0.563036698
PV-COR-SUC,521,0.332557044
PV-COR-SUC,522,0.054555993
PV-COR-SUC,523,0
PV-COR-SUC,524,0
PV-COR-SUC,525,0
PV-COR-SUC,526,0
PV-COR-SUC,527,0
PV-COR-SUC,528,0
PV-COR-SUC,529,0
PV-COR-SUC,530,0
PV-COR-SUC,531,0
PV-COR-SUC,532,0
PV-COR-SUC,533,0
PV-COR-SUC,534,0
PV-COR-SUC,535,0.090150407
PV-COR-SUC,536,0.389031064
PV-COR-SUC,537,0.60822861
PV-COR-SUC,538,0.745566456
PV-COR-SUC,539,0.820192025
PV-COR-SUC,540,0.840913598
PV-COR-SUC,541,0.830439343
PV-COR-SUC,542,0.78073867
PV-COR-SUC,543,0.68931946
PV-COR-SUC,544,0.535807518
PV-COR-SUC,545,0.311500068
PV-COR-SUC,546,0.048229595
PV-COR-SUC,547,0
PV-COR-SUC,548,0
PV-COR-SUC,549,0
PV-COR-SUC,550,0
PV-COR-SUC,551,0
PV-COR-SUC,552,0
PV-COR-SUC,553,0
PV-COR-SUC,554,0
PV-COR-SUC,555,0
PV-COR-SUC,556,0
PV-COR-SUC,557,0
PV-COR-SUC,558,0
PV-COR-SUC,559,0.080833942
PV-COR-SUC,560,0.367014814
PV-COR-SUC,561,0.592704452
PV-COR-SUC,562,0.734693027
PV-COR-SUC,563,0.802360365
PV-COR-SUC,564,0.823119331
PV-COR-SUC,565,0.812187424
PV-COR-SUC,566,0.757756316
PV-COR-SUC,567,0.655223992
PV-COR-SUC,568,0.493112563
PV-COR-SUC,569,0.269114122
PV-COR-SUC,570,0.04096641
PV-COR-SUC,571,0
PV-COR-SUC,572,0
PV-COR-SUC,573,0
PV-COR-SUC,574,0
PV-COR-SUC,575,0
PV-COR-SUC,576,0
PV-GCM,1,0
PV-GCM,2,0
PV-GCM,3,0
PV-GCM,4,0
PV-GCM,5,0
PV-GCM,6,0
PV-GCM,7,0.093534263
PV-GCM,8,0.395539275
PV-GCM,9,0.639580407
PV-GCM,10,0.781697396
PV-GCM,11,0.843126747
PV-GCM,12,0.867879757
PV-GCM,13,0.854001914
PV-GCM,14,0.811008419
PV-GCM,15,0.720842281
PV-GCM,16,0.563387899
PV-GCM,17,0.32900023
PV-GCM,18,0.054700512
PV-GCM,19,0
PV-GCM,20,0
PV-GCM,21,0
PV-GCM,22,0
PV-GCM,23,0
PV-GCM,24,0
PV-GCM,25,0
PV-GCM,26,0
PV-GCM,27,0
PV-GCM,28,0
PV-GCM,29,0
PV-GCM,30,0
PV-GCM,31,0.103780532
PV-GCM,32,0.426044864
PV-GCM,33,0.671382021
PV-GCM,34,0.809614864
PV-GCM,35,0.866469136
PV-GCM,36,0.880505434
PV-GCM,37,0.865142194
PV-GCM,38,0.816872291
PV-GCM,39,0.723441003
PV-GCM,40,0.563036698
PV-GCM,41,0.332557044
PV-GCM,42,0.054555993
PV-GCM,43,0
PV-GCM,44,0
PV-GCM,45,0
PV-GCM,46,0
PV-GCM,47,0
PV-GCM,48,0
PV-GCM,49,0
PV-GCM,50,0
PV-GCM,51,0
PV-GCM,52,0
PV-GCM,53,0
PV-GCM,54,0
PV-GCM,55,0.090150407
PV-GCM,56,0.389031064
PV-GCM,57,0.60822861
PV-GCM,58,0.745566456
PV-GCM,59,0.820192025
PV-GCM,60,0.840913598
PV-GCM,61,0.830439343
PV-GCM,62,0.78073867
PV-GCM,63,0.68931946
PV-GCM,64,0.535807518
PV-GCM,65,0.311500068
PV-GCM,66,0.048229595
PV-GCM,67,0
PV-GCM,68,0
PV-GCM,69,0
PV-GCM,70,0
PV-GCM,71,0
PV-GCM,72,0
PV-GCM,73,0
PV-GCM,74,0
PV-GCM,75,0
PV-GCM,76,0
PV-GCM,77,0
PV-GCM,78,0
PV-GCM,79,0.080833942
PV-GCM,80,0.367014814
PV-GCM,81,0.592704452
PV-GCM,82,0.734693027
PV-GCM,83,0.802360365
PV-GCM,84,0.823119331
PV-GCM,85,0.812187424
PV-GCM,86,0.757756316
PV-GCM,87,0.655223992
PV-GCM,88,0.493112563
PV-GCM,89,0.269114122
PV-GCM,90,0.04096641
PV-GCM,91,0
PV-GCM,92,0
PV-GCM,93,0
PV-GCM,94,0
PV-GCM,95,0
PV-GCM,96,0
PV-GCM,97,0
PV-GCM,98,0
PV-GCM,99,0
PV-GCM,100,0
PV-GCM,101,0
PV-GCM,102,0
PV-GCM,103,0.093534263
PV-GCM,104,0.395539275
PV-GCM,105,0.639580407
PV-GCM,106,0.781697396
PV-GCM,107,0.843126747
PV-GCM,108,0.867879757
PV-GCM,109,0.854001914
PV-GCM,110,0.811008419
PV-GCM,111,0.720842281
PV-GCM,112,0.563387899
PV-GCM,113,0.32900023
PV-GCM,114,0.054700512
PV-GCM,115,0
PV-GCM,116,0
PV-GCM,117,0
PV-GCM,118,0
PV-GCM,119,0
PV-GCM,120,0
PV-GCM,121,0
PV-GCM,122,0
PV-GCM,123,0
PV-GCM,124,0
PV-GCM,125,0
PV-GCM,126,0
PV-GCM,127,0.103780532
PV-GCM,128,0.426044864
PV-GCM,129,0.671382021
PV-GCM,130,0.809614864
PV-GCM,131,0.866469136
PV-GCM,132,0.880505434
PV-GCM,133,0.865142194
PV-GCM,134,0.816872291
PV-GCM,135,0.723441003
PV-GCM,136,0.563036698
PV-GCM,137,0.332557044
PV-GCM,138,0.054555993
PV-GCM,139,0
PV-GCM,140,0
PV-GCM,141,0
PV-GCM,142,0
PV-GCM,143,0
PV-GCM,144,0
PV-GCM,145,0
PV-GCM,146,0
PV-GCM,147,0
PV-GCM,148,0
PV-GCM,149,0
PV-GCM,150,0
PV-GCM,151,0.090150407
PV-GCM,152,0.389031064
PV-GCM,153,0.60822861
PV-GCM,154,0.745566456
PV-GCM,155,0.820192025
PV-GCM,156,0.840913598
PV-GCM,157,0.830439343
PV-GCM,158,0.78073867
PV-GCM,159,0.68931946
PV-GCM,160,0.535807518
PV-GCM,161,0.311500068
PV-GCM,162,0.048229595
PV-GCM,163,0
PV-GCM,164,0
PV-GCM,165,0
PV-GCM,166,0
PV-GCM,167,0
PV-GCM,168,0
PV-GCM,169,0
PV-GCM,170,0
PV-GCM,171,0
PV-GCM,172,0
PV-GCM,173,0
PV-GCM,174,0
PV-GCM,175,0.080833942
PV-GCM,176,0.367014814
PV-GCM,177,0.592704452
PV-GCM,178,0.734693027
PV-GCM,179,0.802360365
PV-GCM,180,0.823119331
PV-GCM,181,0.812187424
PV-GCM,182,0.757756316
PV-GCM,183,0.655223992
PV-GCM,184,0.493112563
PV-GCM,185,0.269114122
PV-GCM,186,0.04096641
PV-GCM,187,0
PV-GCM,188,0
PV-GCM,189,0
PV-GCM,190,0
PV-GCM,191,0
