Varia por bloque?       ,    2,Unidad  ,$/MWh  ,     2,    12,  2022  
Varia por serie?        ,    1                                        
# de agentes            ,    2                                        
Etap,Ser.,Bloq,COLOMBIA    ,ECUADOR                                   
  51,  54,   3, 0.10024E-01, 0.10034E-01                              
  51,  54,   4, 0.10024E-01, 0.10034E-01                              
  51,  54,   5, 0.10024E-01,  36.936                                  
  51,  55,   1, 0.10032E-01,  74.598                                  
  51,  55,   2, 0.10026E-01, 0.10036E-01                              
  51,  55,   3, 0.10026E-01, 0.10036E-01                              
  51,  55,   4, 0.10026E-01, 0.10036E-01                              
  51,  55,   5, 0.10026E-01,  73.191                                  
  51,  56,   1, 0.10017E-01,  5.2922                                  
  51,  56,   2, 0.10006E-01, 0.10016E-01                              
  51,  56,   3, 0.10006E-01, 0.10016E-01                              
  51,  56,   4, 0.10006E-01, 0.10016E-01                              
  51,  56,   5, 0.10006E-01,  2.1847                                  
  51,  57,   1, 0.10162E-01,  13.608                                  
  51,  57,   2, 0.10008E-01, 0.10018E-01                              
  51,  57,   3, 0.10008E-01, 0.10018E-01                              
  51,  57,   4, 0.10008E-01, 0.10018E-01                              
  51,  57,   5, 0.10008E-01,  10.889                                  
  51,  58,   1, 0.10064E-01,  7.3050                                  
  51,  58,   2, 0.10061E-01, 0.10071E-01                              
  51,  58,   3, 0.10061E-01, 0.10071E-01                              
  51,  58,   4, 0.10061E-01, 0.10071E-01                              
  51,  58,   5, 0.10061E-01,  4.2905                                  
  51,  59,   1, 0.10038E-01,  5.1921                                  
  51,  59,   2, 0.10038E-01, 0.10048E-01                              
  51,  59,   3, 0.10038E-01, 0.10048E-01                              
  51,  59,   4, 0.10038E-01, 0.10048E-01                              
  51,  59,   5, 0.10038E-01,  2.0722                                  
  51,  60,   1, 0.10057E-01,  40.779                                  
  51,  60,   2, 0.10045E-01, 0.10055E-01                              
  51,  60,   3, 0.10045E-01, 0.10055E-01                              
  51,  60,   4, 0.10045E-01, 0.10055E-01                              
  51,  60,   5, 0.10045E-01,  39.531                                  
  51,  61,   1, 0.10004E-01,  5.2231                                  
  51,  61,   2, 0.10004E-01, 0.10014E-01                              
  51,  61,   3, 0.10004E-01, 0.10014E-01                              
  51,  61,   4, 0.10004E-01, 0.10014E-01                              
  51,  61,   5, 0.10004E-01,  2.0972                                  
  51,  62,   1, 0.10188E-01,  5.3641                                  
  51,  62,   2, 0.10036E-01, 0.10046E-01                              
  51,  62,   3, 0.10036E-01, 0.10046E-01                              
  51,  62,   4, 0.10036E-01, 0.10046E-01                              
  51,  62,   5, 0.10036E-01,  2.0864                                  
  51,  63,   1, 0.10130E-01,  5.2341                                  
  51,  63,   2, 0.10008E-01, 0.10018E-01                              
  51,  63,   3, 0.10008E-01, 0.10018E-01                              
  51,  63,   4, 0.10008E-01, 0.10018E-01                              
  51,  63,   5, 0.10008E-01,  2.1114                                  
  51,  64,   1, 0.13735E-01,  106.44                                  
  51,  64,   2, 0.13406E-01, 0.13416E-01                              
  51,  64,   3, 0.13406E-01, 0.13416E-01                              
  51,  64,   4, 0.13406E-01, 0.13416E-01                              
  51,  64,   5, 0.13406E-01,  101.90                                  
  51,  65,   1, 0.10002E-01,  6.5993                                  
  51,  65,   2, 0.10002E-01, 0.10012E-01                              
  51,  65,   3, 0.10002E-01, 0.10012E-01                              
  51,  65,   4, 0.10002E-01, 0.10012E-01                              
  51,  65,   5, 0.10002E-01,  3.4989                                  
  51,  66,   1, 0.10002E-01,  74.657                                  
  51,  66,   2, 0.10002E-01, 0.10012E-01                              
  51,  66,   3, 0.10002E-01, 0.10012E-01                              
  51,  66,   4, 0.10002E-01, 0.10012E-01                              
  51,  66,   5, 0.10002E-01,  73.118                                  
  51,  67,   1, 0.13783E-01,  47.163                                  
  51,  67,   2, 0.13783E-01, 0.13793E-01                              
  51,  67,   3, 0.13783E-01, 0.13793E-01                              
  51,  67,   4, 0.13783E-01, 0.13793E-01                              
  51,  67,   5, 0.13783E-01,  46.098                                  
  51,  68,   1, 0.11298E-01,  55.529                                  
  51,  68,   2, 0.11166E-01, 0.11176E-01                              
  51,  68,   3, 0.11166E-01, 0.11176E-01                              
  51,  68,   4, 0.11166E-01, 0.11176E-01                              
  51,  68,   5, 0.11166E-01,  54.411                                  
  51,  69,   1, 0.10003E-01,  5.1942                                  
  51,  69,   2, 0.10003E-01, 0.10013E-01                              
  51,  69,   3, 0.10003E-01, 0.10013E-01                              
  51,  69,   4, 0.10003E-01, 0.10013E-01                              
  51,  69,   5, 0.10003E-01,  2.0732                                  
  51,  70,   1, 0.10143E-01,  5.2321                                  
  51,  70,   2, 0.10031E-01, 0.10041E-01                              
  51,  70,   3, 0.10031E-01, 0.10041E-01                              
  51,  70,   4, 0.10031E-01, 0.10041E-01                              
  51,  70,   5, 0.10031E-01,  2.0868                                  
  51,  71,   1, 0.10049E-01,  5.1869                                  
  51,  71,   2, 0.10020E-01, 0.10030E-01                              
  51,  71,   3, 0.10020E-01, 0.10030E-01                              
  51,  71,   4, 0.10020E-01, 0.10030E-01                              
  51,  71,   5, 0.10020E-01,  2.0796                                  
  51,  72,   1, 0.10087E-01,  18.725                                  
  51,  72,   2, 0.10077E-01, 0.10087E-01                              
  51,  72,   3, 0.10077E-01, 0.10087E-01                              
  51,  72,   4, 0.10077E-01, 0.10087E-01                              
  51,  72,   5, 0.10077E-01,  16.250                                  
  51,  73,   1, 0.10019E-01,  5.4555                                  
  51,  73,   2, 0.10013E-01, 0.10023E-01                              
  51,  73,   3, 0.10013E-01, 0.10023E-01                              
  51,  73,   4, 0.10013E-01, 0.10023E-01                              
  51,  73,   5, 0.10013E-01,  2.0751                                  
  51,  74,   1, 0.10068E-01,  13.256                                  
  51,  74,   2, 0.10056E-01, 0.10066E-01                              
  51,  74,   3, 0.10056E-01, 0.10066E-01                              
  51,  74,   4, 0.10056E-01, 0.10066E-01                              
  51,  74,   5, 0.10056E-01,  10.449                                  
  51,  75,   1, 0.10017E-01,  56.278                                  
  51,  75,   2, 0.10016E-01, 0.10026E-01                              
  51,  75,   3, 0.10016E-01, 0.10026E-01                              
  51,  75,   4, 0.10016E-01, 0.10026E-01                              
  51,  75,   5, 0.10016E-01,  55.006                                  
  51,  76,   1, 0.10005E-01,  5.2495                                  
  51,  76,   2, 0.10005E-01, 0.10015E-01                              
  51,  76,   3, 0.10005E-01, 0.10015E-01                              
  51,  76,   4, 0.10005E-01, 0.10015E-01                              
  51,  76,   5, 0.10005E-01,  2.1460                                  
  51,  77,   1, 0.41443E-01,  70.241                                  
  51,  77,   2, 0.23494E-01, 0.23504E-01                              
  51,  77,   3, 0.23494E-01, 0.23504E-01                              
  51,  77,   4, 0.23494E-01, 0.23504E-01                              
  51,  77,   5, 0.23494E-01,  69.047                                  
  51,  78,   1, 0.10011E-01,  5.2086                                  
  51,  78,   2, 0.10008E-01, 0.10018E-01                              
  51,  78,   3, 0.10008E-01, 0.10018E-01                              
  51,  78,   4, 0.10008E-01, 0.10018E-01                              
  51,  78,   5, 0.10008E-01,  2.0839                                  
  51,  79,   1, 0.10005E-01,  70.646                                  
  51,  79,   2, 0.10005E-01, 0.10015E-01                              
  51,  79,   3, 0.10005E-01, 0.10015E-01                              
